postid,creation_date
47749185,2017-12-11 08:51:32.317 UTC
10361614,2012-04-28 07:42:04.6 UTC
7123473,2011-08-19 14:58:35.973 UTC
23266994,2014-04-24 11:00:45.85 UTC
6643769,2011-07-10 21:18:48.81 UTC
33356850,2015-10-26 22:37:58.51 UTC
9134421,2012-02-03 19:31:57.677 UTC
29703404,2015-04-17 15:27:08.097 UTC
9291192,2012-02-15 09:55:53.437 UTC
9071174,2012-01-30 21:40:36.483 UTC
26820199,2014-11-08 17:52:31.407 UTC
22680957,2014-03-27 07:32:25.727 UTC
44288287,2017-05-31 15:03:51.31 UTC
45353993,2017-07-27 14:39:00.18 UTC
22348879,2014-03-12 10:39:57.56 UTC
51406841,2018-07-18 16:24:00.053 UTC
18568585,2013-09-02 08:21:57.053 UTC
45902735,2017-08-27 07:40:47.087 UTC
46254546,2017-09-16 13:42:51.687 UTC
48776424,2018-02-13 22:04:42.867 UTC
46724565,2017-10-13 07:23:00.933 UTC
28706912,2015-02-24 21:42:52.7 UTC
55197718,2019-03-16 14:12:10.167 UTC
19431502,2013-10-17 15:53:42.237 UTC
22793883,2014-04-01 18:24:34.337 UTC
16088587,2013-04-18 16:38:45.277 UTC
34404062,2015-12-21 20:48:07.337 UTC
5408943,2011-03-23 17:03:44.297 UTC
56373270,2019-05-30 07:00:09.79 UTC
35045663,2016-01-27 18:52:41.033 UTC
23593632,2014-05-11 14:12:30.46 UTC
38352275,2016-07-13 12:50:27.717 UTC
22641393,2014-03-25 16:56:41.507 UTC
55304753,2019-03-22 17:16:51.893 UTC
18648103,2013-09-06 00:38:10.77 UTC
53019374,2018-10-27 06:37:48.143 UTC
56904584,2019-07-05 14:04:22.13 UTC
19042957,2013-09-27 04:51:44.143 UTC
21610902,2014-02-06 18:21:05.313 UTC
4201042,2010-11-17 02:51:16.177 UTC
11659461,2012-07-25 22:13:49.763 UTC
31369181,2015-07-12 15:01:44.54 UTC
5873569,2011-05-03 17:52:04.317 UTC
29534196,2015-04-09 09:04:17.957 UTC
30689682,2015-06-07 03:06:39.407 UTC
31165968,2015-07-01 15:44:52.29 UTC
45589204,2017-08-09 11:19:24.703 UTC
44434755,2017-06-08 11:40:33.933 UTC
5058154,2011-02-20 16:01:48.95 UTC
881734,2009-05-19 09:13:26.06 UTC
49560609,2018-03-29 16:08:32.863 UTC
5764436,2011-04-23 13:31:01.3 UTC
6719227,2011-07-16 18:04:05.39 UTC
48706152,2018-02-09 12:44:42.793 UTC
11365647,2012-07-06 15:53:56.293 UTC
44540480,2017-06-14 09:16:14.67 UTC
30366686,2015-05-21 07:00:56.12 UTC
13347344,2012-11-12 16:20:29.897 UTC
7533703,2011-09-23 19:11:46.563 UTC
153329,2008-09-30 14:34:14.043 UTC
17571477,2013-07-10 13:09:01.29 UTC
54643665,2019-02-12 05:57:28.01 UTC
23238174,2014-04-23 07:53:36.617 UTC
410150,2009-01-04 00:25:29.25 UTC
13220149,2012-11-04 15:53:16.927 UTC
5509694,2011-04-01 05:59:53.407 UTC
1432664,2009-09-16 12:32:35.873 UTC
35074771,2016-01-29 00:24:17.4 UTC
13547532,2012-11-25 01:44:39.323 UTC
10788593,2012-05-28 17:47:39.103 UTC
29714525,2015-04-18 07:50:30.72 UTC
49030828,2018-02-28 13:34:04.257 UTC
32526298,2015-09-11 14:50:04.447 UTC
52935254,2018-10-22 18:05:39.703 UTC
33960565,2015-11-27 15:29:55.473 UTC
8509269,2011-12-14 17:51:49.107 UTC
1757618,2009-11-18 17:18:28.223 UTC
21547934,2014-02-04 09:00:33.293 UTC
52311021,2018-09-13 09:45:55.677 UTC
51613990,2018-07-31 13:00:05.257 UTC
6093078,2011-05-23 05:12:23.407 UTC
6494761,2011-06-27 14:52:42.223 UTC
5988558,2011-05-13 07:18:36.01 UTC
5894994,2011-05-05 08:51:56.87 UTC
3633572,2010-09-03 06:50:33.367 UTC
34152387,2015-12-08 09:36:01.4 UTC
20358660,2013-12-03 18:17:18.1 UTC
2512428,2010-03-25 00:42:32.693 UTC
34387269,2015-12-20 23:56:00.603 UTC
2000875,2010-01-04 17:20:53.73 UTC
47104413,2017-11-03 21:07:33.533 UTC
39621717,2016-09-21 16:18:46.24 UTC
46938451,2017-10-25 17:19:43.68 UTC
24831772,2014-07-18 18:43:27.363 UTC
12783695,2012-10-08 14:22:44.373 UTC
10313981,2012-04-25 10:39:07.38 UTC
24257920,2014-06-17 07:21:52.793 UTC
51490348,2018-07-24 04:10:57.623 UTC
20804487,2013-12-27 16:51:38.857 UTC
19899078,2013-11-11 04:54:12.767 UTC
33187649,2015-10-17 14:21:22.273 UTC
3693741,2010-09-12 04:24:50.677 UTC
31991764,2015-08-13 14:56:03.687 UTC
30533385,2015-05-29 15:24:25.183 UTC
3110153,2010-06-24 13:04:35.843 UTC
42885228,2017-03-19 09:59:48.257 UTC
1149932,2009-07-19 13:46:48.993 UTC
4560314,2010-12-30 05:50:44.277 UTC
17891240,2013-07-26 21:21:50.543 UTC
41624640,2017-01-12 23:04:34.533 UTC
3652166,2010-09-06 14:17:51.283 UTC
1084410,2009-07-05 16:43:13.813 UTC
13213897,2012-11-03 21:59:34.703 UTC
32098448,2015-08-19 14:32:40.42 UTC
18404872,2013-08-23 14:06:53.633 UTC
54047403,2019-01-04 23:11:59.96 UTC
43360576,2017-04-12 04:54:22.813 UTC
20285555,2013-11-29 12:13:22.727 UTC
34384676,2015-12-20 19:03:09.003 UTC
49768923,2018-04-11 07:23:53.437 UTC
19847047,2013-11-07 21:28:04.797 UTC
545179,2009-02-13 08:32:08.897 UTC
7989288,2011-11-03 01:18:52.6 UTC
23895044,2014-05-27 17:01:43.47 UTC
9648732,2012-03-10 17:49:46.373 UTC
5865227,2011-05-03 05:00:59.93 UTC
22638494,2014-03-25 15:05:48.297 UTC
13341175,2012-11-12 09:30:06.237 UTC
4090415,2010-11-03 18:36:31.48 UTC
20453759,2013-12-08 13:09:07.563 UTC
27349588,2014-12-08 00:24:48.18 UTC
7269854,2011-09-01 11:49:39.08 UTC
934171,2009-06-01 09:45:50.06 UTC
48500744,2018-01-29 11:58:04.437 UTC
38929263,2016-08-13 04:42:01.247 UTC
3570655,2010-08-25 22:14:41.85 UTC
46165463,2017-09-11 23:01:14.087 UTC
22915905,2014-04-07 14:52:18.2 UTC
26211870,2014-10-06 07:47:13.617 UTC
15125398,2013-02-28 00:39:54.6 UTC
21018812,2014-01-09 11:23:14.85 UTC
2271875,2010-02-16 09:49:22.077 UTC
48623564,2018-02-05 13:21:42.547 UTC
57577890,2019-08-20 16:24:27.837 UTC
50997849,2018-06-23 04:05:00.257 UTC
16417635,2013-05-07 11:15:54.02 UTC
46246968,2017-09-15 20:18:31.39 UTC
26610727,2014-10-28 14:21:11.66 UTC
21308415,2014-01-23 12:39:41.193 UTC
57269535,2019-07-30 10:24:44.323 UTC
51830450,2018-08-13 20:57:27.393 UTC
48900572,2018-02-21 07:46:31.537 UTC
55624924,2019-04-11 04:50:39.943 UTC
22491520,2014-03-18 21:33:08.193 UTC
6235727,2011-06-04 08:47:34.823 UTC
50499793,2018-05-24 01:52:42.473 UTC
8357941,2011-12-02 14:39:56.03 UTC
52103276,2018-08-30 18:26:24.607 UTC
50238210,2018-05-08 16:23:39.043 UTC
55334833,2019-03-25 09:36:05.503 UTC
55529015,2019-04-05 05:54:56.943 UTC
45377828,2017-07-28 15:59:11.847 UTC
36805153,2016-04-23 00:21:16.58 UTC
54403541,2019-01-28 13:57:03.3 UTC
37595230,2016-06-02 14:50:38.653 UTC
17559341,2013-07-09 22:25:09.723 UTC
1215570,2009-08-01 01:24:26.463 UTC
55749882,2019-04-18 16:04:32.023 UTC
27271092,2014-12-03 11:52:00.88 UTC
10883129,2012-06-04 14:36:49.217 UTC
10477539,2012-05-07 06:18:58.15 UTC
11950877,2012-08-14 10:59:37.587 UTC
28804163,2015-03-02 06:54:27.243 UTC
29313522,2015-03-28 03:59:48.093 UTC
4315366,2010-11-30 15:28:43.287 UTC
45569250,2017-08-08 13:08:55.157 UTC
6977324,2011-08-08 02:48:53.387 UTC
4170135,2010-11-13 00:14:00.137 UTC
38161830,2016-07-02 15:45:26.72 UTC
2980848,2010-06-05 15:02:47.473 UTC
35969808,2016-03-13 11:44:53.99 UTC
52299320,2018-09-12 16:01:48.637 UTC
45252827,2017-07-22 09:19:39.117 UTC
38239221,2016-07-07 06:56:01.817 UTC
17010088,2013-06-09 13:27:21.08 UTC
37174618,2016-05-11 22:57:51.753 UTC
18421780,2013-08-24 18:29:31.18 UTC
12555761,2012-09-23 19:57:10.183 UTC
23503193,2014-05-06 19:21:36.607 UTC
20307473,2013-12-01 00:49:52.107 UTC
47890204,2017-12-19 15:28:29.18 UTC
8946343,2012-01-20 18:46:57.787 UTC
14957521,2013-02-19 12:29:35.15 UTC
12450750,2012-09-16 21:08:33.38 UTC
33080404,2015-10-12 11:50:01.97 UTC
29499480,2015-04-07 19:16:09.207 UTC
42632111,2017-03-06 17:39:09.923 UTC
34598949,2016-01-04 20:05:23.15 UTC
7009399,2011-08-10 10:32:48.653 UTC
36600808,2016-04-13 14:01:34.51 UTC
28533898,2015-02-16 02:53:36.08 UTC
37583814,2016-06-02 06:01:42.82 UTC
52651018,2018-10-04 15:58:54.943 UTC
20587601,2013-12-14 19:58:58.653 UTC
1543753,2009-10-09 13:29:00.903 UTC
30850306,2015-06-15 16:29:31.457 UTC
53563762,2018-11-30 19:31:17.437 UTC
38915925,2016-08-12 10:37:19.347 UTC
31867743,2015-08-07 00:13:56.097 UTC
16805548,2013-05-29 04:33:06.267 UTC
9245321,2012-02-12 00:27:40.197 UTC
839280,2009-05-08 10:49:34.44 UTC
31392208,2015-07-13 19:52:25.58 UTC
11782149,2012-08-02 16:48:38.317 UTC
3490887,2010-08-16 05:51:08.1 UTC
20613439,2013-12-16 14:37:07.627 UTC
40263384,2016-10-26 13:17:39.197 UTC
57646301,2019-08-25 13:09:40.903 UTC
39591077,2016-09-20 09:58:08.663 UTC
46210177,2017-09-14 03:43:46.79 UTC
33291434,2015-10-22 21:54:39.547 UTC
25527728,2014-08-27 12:52:57.943 UTC
25797405,2014-09-11 21:41:22.58 UTC
53561332,2018-11-30 16:24:31.877 UTC
34880136,2016-01-19 15:03:30.46 UTC
8514163,2011-12-15 01:49:25.27 UTC
56997441,2019-07-11 21:21:01.707 UTC
24225969,2014-06-15 02:09:02.873 UTC
6179563,2011-05-30 18:24:32.743 UTC
18648403,2013-09-06 01:18:53.317 UTC
55507452,2019-04-04 03:36:18.23 UTC
45959586,2017-08-30 11:46:58.073 UTC
23320020,2014-04-27 06:10:42.663 UTC
3214450,2010-07-09 16:05:19.713 UTC
54863235,2019-02-25 09:39:49.97 UTC
44419847,2017-06-07 18:06:12.4 UTC
30900864,2015-06-17 19:38:00.103 UTC
55498784,2019-04-03 15:23:49.06 UTC
14447501,2013-01-21 21:25:34.54 UTC
6081475,2011-05-21 11:38:09.517 UTC
12045106,2012-08-20 21:01:36.94 UTC
5816289,2011-04-28 09:13:44.03 UTC
28377630,2015-02-07 01:44:37.697 UTC
8423757,2011-12-07 22:50:52.617 UTC
54479106,2019-02-01 12:01:35.46 UTC
31272002,2015-07-07 14:49:18.593 UTC
32307948,2015-08-31 09:26:40.713 UTC
52294283,2018-09-12 11:40:20.293 UTC
10077621,2012-04-09 18:08:12.497 UTC
55632219,2019-04-11 12:12:12.65 UTC
7561429,2011-09-26 21:15:48.643 UTC
6443796,2011-06-22 17:11:42.247 UTC
10836902,2012-05-31 15:44:40.82 UTC
57673938,2019-08-27 11:42:35.1 UTC
51553524,2018-07-27 08:05:41.843 UTC
29589254,2015-04-12 12:05:07.323 UTC
10434839,2012-05-03 15:46:46.753 UTC
4983698,2011-02-13 10:47:42.447 UTC
54590942,2019-02-08 10:57:24.4 UTC
11472754,2012-07-13 14:42:25.293 UTC
42209411,2017-02-13 16:56:20.057 UTC
41693936,2017-01-17 09:54:21.26 UTC
7458111,2011-09-17 21:59:46.817 UTC
16273805,2013-04-29 07:59:25.717 UTC
36003350,2016-03-15 05:32:45.293 UTC
37688351,2016-06-07 20:05:32.94 UTC
24538744,2014-07-02 18:44:46.85 UTC
51505087,2018-07-24 18:10:51.083 UTC
47880809,2017-12-19 05:55:36.27 UTC
41508474,2017-01-06 15:07:53.37 UTC
11461694,2012-07-12 22:31:42.023 UTC
52368110,2018-09-17 12:46:24.523 UTC
25267288,2014-08-12 14:43:58.843 UTC
12282186,2012-09-05 13:09:37.737 UTC
1163985,2009-07-22 09:00:23.18 UTC
34548156,2015-12-31 15:04:08.66 UTC
22138607,2014-03-03 04:20:01.143 UTC
11809673,2012-08-04 15:14:35.79 UTC
30534656,2015-05-29 16:31:31.563 UTC
28332241,2015-02-04 21:55:39.143 UTC
6711382,2011-07-15 18:09:43.58 UTC
37231300,2016-05-14 20:04:07.793 UTC
11422742,2012-07-10 22:04:39.877 UTC
25354654,2014-08-17 23:41:25.277 UTC
33423273,2015-10-29 19:44:11.84 UTC
42690942,2017-03-09 09:03:44.2 UTC
38568220,2016-07-25 12:47:35.747 UTC
2344214,2010-02-26 19:21:19.18 UTC
13083227,2012-10-26 08:16:01.183 UTC
24925348,2014-07-24 04:51:43.56 UTC
25260077,2014-08-12 08:55:57.673 UTC
19505091,2013-10-21 21:28:41.76 UTC
45993491,2017-09-01 04:54:06.26 UTC
17188725,2013-06-19 10:18:12.747 UTC
43904989,2017-05-11 01:22:24.267 UTC
26204473,2014-10-05 16:04:23.067 UTC
26295437,2014-10-10 08:49:56.617 UTC
5362267,2011-03-19 13:08:56.057 UTC
18547265,2013-08-31 10:42:23.39 UTC
29858078,2015-04-24 21:48:01.647 UTC
27769465,2015-01-04 19:29:54.373 UTC
2222040,2010-02-08 14:04:34.28 UTC
11380627,2012-07-08 04:21:17.687 UTC
24570603,2014-07-04 09:07:04.907 UTC
1345691,2009-08-28 08:24:52.08 UTC
19616903,2013-10-27 10:13:32.97 UTC
19980539,2013-11-14 14:40:57.327 UTC
56162890,2019-05-16 07:20:17.003 UTC
7596894,2011-09-29 11:50:19.193 UTC
31621718,2015-07-25 00:47:59.287 UTC
2107162,2010-01-21 05:32:41.193 UTC
31398170,2015-07-14 05:17:17.15 UTC
47245429,2017-11-12 04:27:31.923 UTC
36312381,2016-03-30 14:49:12.527 UTC
51059243,2018-06-27 09:32:57.55 UTC
31518180,2015-07-20 13:46:26.363 UTC
4584135,2011-01-03 11:41:54.153 UTC
1115832,2009-07-12 11:13:06.893 UTC
32580928,2015-09-15 08:11:08.6 UTC
47225134,2017-11-10 14:36:16.8 UTC
48906519,2018-02-21 12:56:31.203 UTC
28633992,2015-02-20 16:44:58.323 UTC
13017023,2012-10-22 17:59:56.063 UTC
29420182,2015-04-02 18:43:00.9 UTC
52487852,2018-09-24 21:52:08.027 UTC
14519426,2013-01-25 10:01:26.65 UTC
12835553,2012-10-11 08:43:03.107 UTC
24890632,2014-07-22 14:49:47.657 UTC
4888415,2011-02-03 15:58:11.74 UTC
51123308,2018-07-01 12:29:38.023 UTC
48693810,2018-02-08 19:59:46.727 UTC
4169376,2010-11-12 21:50:01.57 UTC
38341741,2016-07-13 02:31:46.397 UTC
23719863,2014-05-18 08:11:55.37 UTC
21654603,2014-02-09 02:48:26.473 UTC
36038999,2016-03-16 14:46:11.5 UTC
56717583,2019-06-22 17:19:59.14 UTC
18529290,2013-08-30 09:20:07.353 UTC
48454660,2018-01-26 01:39:05.27 UTC
7538900,2011-09-24 12:07:31.08 UTC
53153293,2018-11-05 11:14:27.62 UTC
32018823,2015-08-14 21:20:44.63 UTC
2130043,2010-01-25 03:30:26.227 UTC
34475129,2015-12-26 20:50:20.42 UTC
14087791,2012-12-30 02:30:19.717 UTC
44718654,2017-06-23 10:03:14.277 UTC
30488822,2015-05-27 17:00:37.61 UTC
47367576,2017-11-18 15:14:22.093 UTC
6396464,2011-06-18 13:46:56.057 UTC
10681920,2012-05-21 08:37:30.623 UTC
39904882,2016-10-06 20:14:38.567 UTC
57127261,2019-07-20 17:53:32.447 UTC
39225334,2016-08-30 10:41:55.477 UTC
48730344,2018-02-11 10:04:46.127 UTC
12104506,2012-08-24 06:54:21.273 UTC
24307310,2014-06-19 13:03:37.77 UTC
32304171,2015-08-31 04:50:37.807 UTC
54569471,2019-02-07 08:51:47.653 UTC
16221696,2013-04-25 18:07:15.143 UTC
2519145,2010-03-25 20:31:50.41 UTC
30219677,2015-05-13 15:47:39.67 UTC
43453955,2017-04-17 15:00:25.237 UTC
29618268,2015-04-14 02:37:11.967 UTC
38024655,2016-06-25 03:28:56.723 UTC
44224876,2017-05-28 07:35:44.983 UTC
17084862,2013-06-13 10:32:32.81 UTC
23069304,2014-04-14 20:04:43.38 UTC
27502677,2014-12-16 10:39:59.563 UTC
3743659,2010-09-18 21:54:15.85 UTC
23408394,2014-05-01 13:12:00.93 UTC
54103758,2019-01-09 05:30:15.843 UTC
46147441,2017-09-11 02:31:50.567 UTC
8634493,2011-12-26 09:33:53.667 UTC
22783518,2014-04-01 10:42:54.61 UTC
21006034,2014-01-08 20:40:03.79 UTC
22899609,2014-04-06 20:28:24.443 UTC
6818756,2011-07-25 15:46:56.37 UTC
23418736,2014-05-02 00:05:37.94 UTC
31172913,2015-07-01 22:45:11.51 UTC
5530278,2011-04-03 14:48:07.027 UTC
32258465,2015-08-27 20:04:07.68 UTC
2645663,2010-04-15 13:31:34.843 UTC
48947824,2018-02-23 12:22:23.04 UTC
20992513,2014-01-08 10:09:53.227 UTC
5577384,2011-04-07 07:20:49.33 UTC
32335493,2015-09-01 15:28:42.433 UTC
27648564,2014-12-25 15:33:16.58 UTC
27852053,2015-01-09 00:32:35.62 UTC
10181193,2012-04-16 20:26:48.243 UTC
20813730,2013-12-28 10:58:01.213 UTC
55190887,2019-03-15 21:27:18.097 UTC
11916915,2012-08-11 19:13:41.673 UTC
50708686,2018-06-05 20:46:34.13 UTC
53366559,2018-11-18 23:40:00.77 UTC
42613707,2017-03-05 20:41:04.797 UTC
15812821,2013-04-04 13:33:44.303 UTC
41067650,2016-12-09 19:36:31.79 UTC
2939580,2010-05-30 17:22:11.13 UTC
40484979,2016-11-08 10:49:21.253 UTC
38125506,2016-06-30 14:04:10.773 UTC
2725310,2010-04-27 21:35:49.263 UTC
6707986,2011-07-15 13:50:45.24 UTC
28473281,2015-02-12 09:05:22.897 UTC
7944963,2011-10-30 12:43:46.87 UTC
29292072,2015-03-27 01:59:05.117 UTC
37536191,2016-05-31 03:03:53.89 UTC
8565350,2011-12-19 17:54:45.897 UTC
24652694,2014-07-09 11:39:16.363 UTC
40431432,2016-11-04 20:45:11.423 UTC
49116579,2018-03-05 17:51:36.803 UTC
45503448,2017-08-04 09:43:30.423 UTC
36820290,2016-04-24 07:09:14.1 UTC
8531660,2011-12-16 08:42:32.937 UTC
41781645,2017-01-21 16:23:03.797 UTC
10306653,2012-04-24 22:00:22.22 UTC
16614036,2013-05-17 16:39:29.733 UTC
51647892,2018-08-02 07:28:57.537 UTC
3863780,2010-10-05 12:54:24.487 UTC
10010749,2012-04-04 12:07:03.053 UTC
54383311,2019-01-26 22:16:22.467 UTC
40794590,2016-11-24 21:16:17.303 UTC
19699102,2013-10-31 05:31:58.147 UTC
12157257,2012-08-28 10:20:44.74 UTC
13695180,2012-12-04 02:27:36.673 UTC
7837193,2011-10-20 14:09:30.447 UTC
8350854,2011-12-02 01:56:51.703 UTC
16517867,2013-05-13 08:37:47.237 UTC
28812311,2015-03-02 14:32:51.15 UTC
35866485,2016-03-08 11:45:50.12 UTC
56906410,2019-07-05 16:16:37.8 UTC
44755441,2017-06-26 08:12:31.627 UTC
51914666,2018-08-19 05:05:21.603 UTC
35705359,2016-02-29 17:08:55.45 UTC
31489724,2015-07-18 09:25:28.12 UTC
53005835,2018-10-26 09:40:03.773 UTC
29075207,2015-03-16 11:02:02.693 UTC
19649058,2013-10-29 03:21:14.463 UTC
2972055,2010-06-04 06:53:37.11 UTC
41942917,2017-01-30 18:26:16.237 UTC
39550995,2016-09-17 19:41:51.227 UTC
38059175,2016-06-27 16:45:19.057 UTC
1606093,2009-10-22 09:39:29.947 UTC
20987682,2014-01-08 05:27:43.217 UTC
28055029,2015-01-20 20:59:16.34 UTC
31188870,2015-07-02 15:34:25.353 UTC
50932051,2018-06-19 15:29:38.383 UTC
29286921,2015-03-26 19:10:19.82 UTC
9750370,2012-03-17 13:32:53.4 UTC
22489233,2014-03-18 19:32:26.547 UTC
343366,2008-12-05 10:01:37.357 UTC
11817262,2012-08-05 14:36:13.283 UTC
51812991,2018-08-12 21:25:03.213 UTC
8360835,2011-12-02 18:24:38.447 UTC
48953850,2018-02-23 18:07:16.87 UTC
10820614,2012-05-30 16:44:54.123 UTC
11267947,2012-06-29 19:38:15.03 UTC
10037782,2012-04-06 00:22:20.673 UTC
8058350,2011-11-08 23:09:49.77 UTC
45478853,2017-08-03 08:30:38.54 UTC
4258539,2010-11-23 16:47:25.263 UTC
43010706,2017-03-24 23:24:36.473 UTC
34020413,2015-12-01 12:25:54.123 UTC
43889943,2017-05-10 10:32:30.093 UTC
1201048,2009-07-29 15:19:38.767 UTC
8771655,2012-01-07 17:37:25.14 UTC
19896620,2013-11-10 23:33:44.807 UTC
23664545,2014-05-14 20:30:37.827 UTC
22417979,2014-03-15 00:19:14.337 UTC
35527939,2016-02-20 19:26:01.633 UTC
13710810,2012-12-04 19:53:43.78 UTC
13959788,2012-12-19 19:33:52.907 UTC
12168051,2012-08-28 21:53:27.107 UTC
30072545,2015-05-06 09:19:49.2 UTC
36791160,2016-04-22 10:22:06.597 UTC
22445797,2014-03-17 02:07:56.33 UTC
7672345,2011-10-06 09:18:36.25 UTC
3690396,2010-09-11 08:59:53.5 UTC
25948842,2014-09-20 12:38:23.583 UTC
2008173,2010-01-05 18:26:33 UTC
10487625,2012-05-07 19:07:20.217 UTC
38134564,2016-06-30 22:59:00.667 UTC
29960242,2015-04-30 06:08:55.547 UTC
52195567,2018-09-06 02:14:37.023 UTC
32287750,2015-08-29 15:37:29.653 UTC
37408261,2016-05-24 08:32:27.547 UTC
45553996,2017-08-07 19:01:25.937 UTC
19418610,2013-10-17 04:57:50.033 UTC
56305712,2019-05-25 14:26:50.75 UTC
29642271,2015-04-15 05:31:45.817 UTC
20958218,2014-01-06 20:00:15.537 UTC
56734946,2019-06-24 10:46:37.027 UTC
2377062,2010-03-04 05:23:10.1 UTC
5334046,2011-03-17 02:03:20.583 UTC
51050674,2018-06-26 20:09:08.64 UTC
44253222,2017-05-30 04:04:03.957 UTC
24869174,2014-07-21 15:44:20.227 UTC
37458175,2016-05-26 10:27:41.653 UTC
21651226,2014-02-08 20:08:40.073 UTC
11525317,2012-07-17 14:57:55.593 UTC
42109659,2017-02-08 09:48:00.92 UTC
3226886,2010-07-12 08:30:24.11 UTC
28633753,2015-02-20 16:32:21.37 UTC
54637473,2019-02-11 19:10:01.097 UTC
39022319,2016-08-18 15:38:33.587 UTC
29414742,2015-04-02 13:55:40.007 UTC
27683470,2014-12-29 04:38:05.67 UTC
27186839,2014-11-28 10:36:36.587 UTC
49504978,2018-03-27 05:26:36.66 UTC
51537902,2018-07-26 11:36:39.053 UTC
6994356,2011-08-09 09:55:10.723 UTC
14636388,2013-01-31 22:33:32.603 UTC
4750395,2011-01-20 17:24:07.477 UTC
4376751,2010-12-07 12:51:28.13 UTC
53429112,2018-11-22 10:41:41.353 UTC
55169523,2019-03-14 18:19:27.383 UTC
37354199,2016-05-20 19:09:39.913 UTC
53533313,2018-11-29 06:48:26.233 UTC
42237202,2017-02-14 22:11:10.083 UTC
802459,2009-04-29 13:52:48.8 UTC
11738169,2012-07-31 10:33:57.7 UTC
38400069,2016-07-15 15:37:33.117 UTC
16872177,2013-06-01 11:24:57.5 UTC
49646689,2018-04-04 08:52:35.823 UTC
49414598,2018-03-21 19:00:19.633 UTC
54412416,2019-01-29 00:54:28.853 UTC
35078393,2016-01-29 06:41:33.593 UTC
21200617,2014-01-18 05:53:16.143 UTC
39847088,2016-10-04 07:58:07.51 UTC
4134335,2010-11-09 13:48:43.527 UTC
3790962,2010-09-24 21:02:15.067 UTC
27910042,2015-01-12 20:16:07.74 UTC
43872155,2017-05-09 14:10:51.09 UTC
37380669,2016-05-22 23:26:56.22 UTC
10059198,2012-04-07 23:28:04.023 UTC
13023594,2012-10-23 04:30:24.037 UTC
52378291,2018-09-18 03:04:22.84 UTC
41586904,2017-01-11 09:22:01.773 UTC
55931413,2019-05-01 03:51:27.55 UTC
18104511,2013-08-07 13:20:18.2 UTC
4524553,2010-12-24 06:09:58.867 UTC
55028599,2019-03-06 17:08:32.833 UTC
34430714,2015-12-23 07:29:55.24 UTC
10361613,2012-04-28 07:41:57.173 UTC
39598565,2016-09-20 15:48:50.613 UTC
944162,2009-06-03 11:06:59.407 UTC
18717689,2013-09-10 11:25:30.727 UTC
54576677,2019-02-07 15:26:15.933 UTC
13785435,2012-12-09 07:06:21.563 UTC
38635038,2016-07-28 11:28:16.15 UTC
20461539,2013-12-09 01:21:19.607 UTC
37921103,2016-06-20 11:14:21.937 UTC
14411564,2013-01-19 05:52:26.693 UTC
13645647,2012-11-30 12:51:21.03 UTC
22410134,2014-03-14 16:02:53.707 UTC
55231099,2019-03-18 22:38:41.753 UTC
36881617,2016-04-27 06:08:42.023 UTC
21358248,2014-01-26 00:51:51.06 UTC
9978892,2012-04-02 15:10:22.75 UTC
11876903,2012-08-09 04:38:18.967 UTC
34440854,2015-12-23 17:29:56.777 UTC
50154769,2018-05-03 12:09:29.517 UTC
24214716,2014-06-13 22:41:55.42 UTC
5341408,2011-03-17 15:41:06.453 UTC
7400661,2011-09-13 10:51:27.843 UTC
20063239,2013-11-19 04:30:02.077 UTC
38300553,2016-07-11 06:38:47.487 UTC
949727,2009-06-04 10:28:06.603 UTC
49292840,2018-03-15 06:27:15.347 UTC
9468818,2012-02-27 16:49:31.74 UTC
9220302,2012-02-09 23:03:26.323 UTC
1213224,2009-07-31 15:33:05.207 UTC
5875246,2011-05-03 20:23:00.803 UTC
49230886,2018-03-12 08:27:23.157 UTC
2868416,2010-05-19 18:47:46.093 UTC
643355,2009-03-13 15:49:31.227 UTC
27462561,2014-12-13 19:06:01.143 UTC
53735212,2018-12-12 02:26:26.303 UTC
56074756,2019-05-10 09:34:34.91 UTC
30992721,2015-06-23 02:05:38.653 UTC
11358312,2012-07-06 08:11:10.203 UTC
40570102,2016-11-13 02:56:53.557 UTC
11052143,2012-06-15 14:02:00.72 UTC
38321450,2016-07-12 06:28:14.877 UTC
34529351,2015-12-30 12:13:33.827 UTC
54587846,2019-02-08 07:34:44.043 UTC
26239023,2014-10-07 14:58:34.09 UTC
47763852,2017-12-12 00:59:35.823 UTC
48918876,2018-02-22 02:50:50.447 UTC
41937033,2017-01-30 13:24:36.443 UTC
2826889,2010-05-13 12:55:08.887 UTC
23015043,2014-04-11 14:12:00.273 UTC
32516636,2015-09-11 06:09:25.517 UTC
21637870,2014-02-07 21:14:49.227 UTC
26486017,2014-10-21 11:52:09.377 UTC
2910008,2010-05-26 03:49:19.563 UTC
31303903,2015-07-08 21:15:40.773 UTC
56753577,2019-06-25 12:00:42.633 UTC
39143904,2016-08-25 11:21:10.203 UTC
56517559,2019-06-09 19:01:55.857 UTC
33922163,2015-11-25 16:53:48.923 UTC
12549604,2012-09-23 03:57:21.25 UTC
28790146,2015-03-01 04:37:03.377 UTC
12677556,2012-10-01 16:48:49.253 UTC
40942725,2016-12-03 00:02:17.343 UTC
53117206,2018-11-02 10:53:18.53 UTC
33162987,2015-10-16 05:12:01.77 UTC
20460087,2013-12-08 22:36:00.777 UTC
14247657,2013-01-09 22:28:13.523 UTC
