id,a_reputation,creationdate
"211351","620","2009-11-15 08:03:50"
"211388","561","2009-07-04 17:07:57"
"212107","15820","2009-11-16 14:27:18"
"212159","6076","2009-11-16 15:36:56"
"212224","4243","2009-11-16 17:04:42"
"212749","3384","2009-11-17 09:54:59"
"213216","23279","2009-11-17 20:04:01"
"213525","16446","2009-11-18 06:34:08"
"213730","3219","2009-11-18 12:40:05"
"213782","1503","2009-11-18 14:01:29"
"213926","7270","2009-11-18 16:54:39"
"214547","9975","2009-11-19 12:11:37"
"215436","1019","2009-11-20 13:03:51"
"216021","54508","2009-11-21 09:36:27"
"216372","935","2009-11-22 06:37:19"
"216804","2000","2009-11-23 06:58:04"
"217306","2242","2009-11-23 19:59:08"
"217324","81578","2009-11-23 20:33:20"
"217657","967","2009-11-24 08:52:41"
"217672","7663","2009-11-24 09:25:07"
"217862","35566","2009-11-24 14:52:50"
"218028","19314","2009-11-24 18:38:20"
"218121","3260","2009-11-24 20:48:33"
"218154","6362","2009-11-24 21:46:54"
"218208","2267","2009-11-24 23:44:44"
"218418","2967","2009-11-25 09:02:39"
"218895","285","2009-11-25 19:42:21"
"219324","4660","2009-11-26 11:00:19"
"219438","1360","2009-11-26 14:00:10"
"219795","1877","2009-11-27 03:46:17"
"219957","6422","2009-11-27 10:18:09"
"220381","8496","2009-11-28 07:41:47"
"220834","38299","2009-11-29 12:57:00"
"221588","6858","2009-11-30 19:50:33"
"221859","3613","2009-12-01 06:06:13"
"222116","1017","2009-12-01 13:34:02"
"222676","4420","2009-12-02 06:41:51"
"223175","766","2009-12-02 19:25:11"
"223199","973","2009-12-02 20:03:50"
"224087","23230","2009-12-03 17:16:08"
"224239","3976","2009-12-03 20:26:56"
"225448","4233","2009-12-05 16:04:59"
"225667","9348","2009-12-06 06:35:23"
"226480","493","2009-12-07 16:02:30"
"226642","1909","2009-12-07 20:15:13"
"227061","261","2009-12-08 10:55:07"
"228016","1000","2009-12-09 14:26:52"
"228171","73541","2009-12-09 17:56:22"
"228692","1672","2009-12-10 10:23:55"
"229602","64189","2009-12-11 12:15:03"
"229687","611","2009-12-11 14:41:06"
"229743","3531","2009-12-11 15:55:54"
"229896","3541","2009-12-11 19:20:24"
"230188","3805","2009-12-12 08:20:45"
"230419","2451","2009-12-12 20:21:19"
"231316","44693","2009-12-14 14:13:36"
"231351","527","2009-12-14 15:05:47"
"231914","2463","2009-12-15 08:28:49"
"232171","66","2009-12-15 15:01:11"
"232694","5319","2009-12-16 06:35:49"
"232707","79084","2009-12-16 07:05:34"
"233495","2954","2009-12-17 03:53:56"
"234101","288","2009-12-17 20:27:05"
"234261","3870","2009-12-18 01:34:18"
"234723","11069","2009-12-18 17:47:51"
"234898","2641","2009-12-18 23:38:28"
"234901","24507","2009-12-18 23:43:57"
"234938","103427","2009-12-19 01:08:32"
"235710","42085","2009-12-21 00:37:06"
"236587","11582","2009-12-22 05:03:17"
"237750","968","2009-12-23 16:57:49"
"238047","2048","2009-12-24 05:07:58"
"238052","13891","2009-12-24 05:14:43"
"238242","5021","2009-12-24 14:15:24"
"238688","15057","2009-12-25 22:18:04"
"238753","32746","2009-12-26 05:17:27"
"239101","5428","2009-12-27 08:34:53"
"239408","3816","2009-12-28 05:27:22"
"239713","889","2009-12-28 18:10:46"
"240078","22299","2009-12-29 09:40:22"
"240418","13428","2009-12-29 19:46:49"
"240457","18481","2009-12-29 20:42:29"
"241022","8499","2009-12-30 16:38:10"
"241294","2389","2009-12-31 02:03:58"
"241986","15828","2010-01-01 17:08:06"
"242532","4094","2010-01-03 02:48:15"
"243494","19665","2010-01-04 21:46:17"
"243943","49143","2010-01-05 13:43:13"
"244647","22659","2010-01-06 11:13:51"
"245454","46","2010-01-07 11:13:50"
"245679","25666","2010-01-07 16:01:55"
"247003","6266","2010-01-09 09:57:00"
"247013","27285","2010-01-09 10:32:21"
"247372","43511","2010-01-10 05:52:51"
"248082","8444","2010-01-11 13:45:41"
"248567","7630","2010-01-12 03:09:59"
"249571","18817","2010-01-13 06:58:34"
"249618","11792","2010-01-13 08:43:46"
"250046","654","2010-01-13 17:23:08"
"250832","35183","2010-01-14 15:39:24"
"250903","4414","2010-01-14 16:40:57"
"251491","6257","2010-01-15 12:10:35"
"251510","1635","2010-01-15 12:39:30"
"252078","1955","2010-01-16 08:17:35"
"252254","521","2010-01-16 16:53:12"
"252384","2300","2010-01-16 22:38:42"
"252704","9917","2010-01-17 17:33:19"
"252858","2304","2010-01-18 00:38:20"
"253377","2798","2010-01-18 17:12:26"
"253468","36412","2009-10-24 09:02:41"
"253528","206","2010-01-18 21:17:49"
"254232","2374","2010-01-19 17:37:43"
"254252","8153","2010-01-19 18:03:57"
"254307","4275","2010-01-19 18:54:33"
"254477","15506","2010-01-19 23:37:10"
"254592","3648","2010-01-20 04:28:49"
"254973","14223","2010-01-20 14:48:05"
"255036","3644","2010-01-20 16:10:25"
"256108","7115","2010-01-21 19:16:31"
"256196","342959","2010-01-21 21:16:54"
"256828","2980","2010-01-22 15:06:19"
"257090","18472","2010-01-22 20:44:20"
"257288","635","2010-01-23 05:13:00"
"257450","181","2010-01-23 15:56:10"
"257816","893","2010-01-24 13:11:05"
"258289","7783","2010-01-25 09:29:37"
"258355","10919","2010-01-25 11:13:21"
"258483","31813","2010-01-25 14:19:08"
"258523","65380","2010-01-25 15:20:03"
"258689","44154","2010-01-25 18:56:16"
"258813","9191","2010-01-25 21:48:11"
"259248","1827","2010-01-26 13:32:37"
"259311","15166","2010-01-26 14:59:11"
"260389","6386","2010-01-27 19:36:12"
"260424","3234","2010-01-27 20:37:39"
"260511","17296","2010-01-27 22:55:12"
"260594","16004","2010-01-28 02:29:49"
"260885","14916","2010-01-28 11:04:13"
"261135","394","2010-01-28 16:03:34"
"261159","30338","2010-01-28 16:30:38"
"263052","4514","2010-01-31 19:48:59"
"263215","11294","2010-02-01 03:39:37"
"264230","7958","2010-02-02 10:23:51"
"264419","12172","2010-02-02 14:40:53"
"264482","2314","2010-02-02 15:49:50"
"265143","107000","2010-02-03 09:44:42"
"265341","14077","2010-02-03 14:33:09"
"266304","153209","2010-02-04 15:24:59"
"266351","481","2010-02-04 16:17:00"
"266956","5434","2010-02-05 10:23:10"
"267197","9143","2010-02-05 15:46:30"
"267404","10497","2010-02-05 21:14:05"
"268089","3468","2010-02-07 09:53:50"
"268151","1811","2010-02-07 14:54:20"
"269454","11906","2010-02-09 12:27:12"
"270080","369","2010-02-10 07:23:17"
"271150","3425","2010-02-11 14:47:15"
"271253","3382","2010-02-11 17:33:55"
"271271","7915","2010-02-11 17:54:39"
"271402","4371","2010-02-11 21:41:51"
"271619","11258","2010-02-12 05:42:07"
"272075","11634","2010-02-12 19:13:44"
"272159","1986","2010-02-12 21:39:13"
"272180","10127","2010-02-12 22:30:31"
"272451","6655","2010-02-13 15:47:18"
"273208","307","2010-02-15 02:46:23"
"273456","10121","2010-02-15 11:26:56"
"273924","4641","2010-02-15 23:02:02"
"275221","8728","2010-02-17 12:24:25"
"275264","2850","2010-02-17 13:30:47"
"275558","2624","2010-02-17 19:56:39"
"275973","3104","2010-02-18 10:46:59"
"276232","17184","2010-02-18 15:55:28"
"276428","155","2010-02-18 19:53:50"
"276950","5936","2010-02-19 12:28:26"
"277519","989","2010-02-20 05:12:30"
"277617","4892","2009-11-03 16:23:31"
"278120","391","2010-02-21 14:13:11"
"278329","4505","2010-02-21 22:50:43"
"278350","241","2010-02-21 23:39:08"
"278842","15346","2010-02-22 16:36:10"
"279193","36","2010-02-23 03:32:18"
"279640","1197","2010-02-23 16:19:47"
"280222","62067","2010-02-24 10:17:42"
"281479","3701","2010-02-25 18:09:51"
"281782","864","2010-02-26 04:24:24"
"281870","1276","2010-02-26 07:58:37"
"282088","1059","2010-02-26 14:25:25"
"282398","8649","2010-02-26 22:03:30"
"282484","5415","2010-02-27 01:10:53"
"282649","1223","2010-02-27 11:29:15"
"282706","26617","2010-02-27 14:40:21"
"283078","31089","2010-02-28 13:01:17"
"283426","1966","2010-03-01 06:53:19"
"283837","16441","2010-03-01 18:56:32"
"284538","31521","2010-03-02 15:48:10"
"284685","36725","2010-03-02 19:07:47"
"285288","9442","2010-03-03 12:33:02"
"286555","28","2010-03-04 19:30:26"
"287836","1696","2009-11-29 01:52:18"
"288247","8900","2010-03-07 15:22:15"
"288387","891","2010-03-07 21:50:08"
"288398","1011","2010-03-07 22:14:31"
"288915","1503","2010-03-08 15:26:55"
"288980","14699","2010-03-08 16:52:10"
"289827","2428","2010-03-09 16:37:45"
"289995","3163","2010-03-07 06:13:25"
"290339","14103","2010-03-10 08:31:39"
"290425","9757","2010-03-10 11:08:23"
"290918","2017","2010-03-10 20:40:24"
"291240","11450","2010-03-11 06:52:33"
"291244","23322","2010-03-11 06:58:01"
"291478","3475","2010-03-11 12:57:28"
"291541","3711","2010-03-11 14:18:06"
"291550","50636","2010-03-11 14:29:57"
"291561","3559","2010-03-11 14:42:05"
"291912","141","2010-03-11 21:26:54"
"292023","3169","2010-03-12 01:01:10"
"292219","10842","2010-03-12 09:05:44"
"292477","25427","2010-03-12 16:18:05"
"292553","19345","2010-03-12 18:16:26"
"292921","3620","2010-03-13 11:30:33"
"293330","10364","2010-03-14 09:57:48"
"294320","840","2010-03-15 21:27:24"
"294657","9871","2010-03-16 10:43:30"
"294738","7588","2010-03-16 12:47:34"
"294862","2184","2010-03-16 15:11:29"
"294867","3040","2010-03-16 15:14:58"
"295004","9354","2010-03-16 17:37:39"
"295765","489","2010-03-17 15:14:29"
"296025","787","2010-03-17 20:41:23"
"296328","76581","2010-03-18 08:45:25"
"296556","364","2010-03-18 13:43:22"
"296609","3050","2010-03-18 14:42:12"
"296861","53004","2010-03-18 19:23:01"
"297479","648","2010-03-19 15:25:35"
"298004","1388","2010-03-20 13:32:54"
"299176","2063","2010-03-22 16:15:57"
"299291","389","2010-03-22 18:47:46"
"299924","113170","2010-03-23 13:10:57"
"300581","3143","2010-03-24 06:57:38"
"300741","4934","2010-03-24 11:08:22"
"300797","7486","2010-03-24 12:35:39"
"301153","10582","2010-03-24 19:23:45"
"301447","541","2010-03-25 05:50:07"
"301549","5875","2010-03-25 09:20:15"
"301593","3159","2010-03-25 10:28:15"
"301607","54273","2010-03-25 10:49:46"
"301816","20471","2010-03-25 15:28:15"
"302178","1127","2010-03-25 23:37:56"
"302243","12734","2010-03-26 02:54:32"
"302387","6998","2010-03-26 08:58:20"
"302796","234","2010-03-26 19:10:06"
"303270","17054","2010-03-27 17:36:08"
"303517","1090","2010-03-28 09:42:13"
"303598","24247","2010-03-28 13:40:02"
"303698","7760","2010-03-28 18:11:46"
"304024","9272","2010-03-29 07:32:00"
"304138","7378","2010-03-29 11:05:35"
"304179","3931","2010-03-29 12:00:58"
"305920","128","2010-03-31 10:46:02"
"306025","5204","2010-03-31 13:10:01"
"306036","3452","2010-03-31 13:19:38"
"306602","22995","2010-03-20 17:29:45"
"308877","347","2010-04-04 21:24:54"
"309483","16501","2010-04-05 19:57:46"
"310297","4474","2010-04-06 18:36:16"
"310500","16005","2010-04-06 23:58:13"
"310852","4615","2010-04-07 10:19:24"
"311304","13747","2010-04-07 19:13:02"
"311450","3399","2010-04-07 22:31:13"
"311992","8259","2010-04-08 14:29:45"
"312534","1025","2010-04-09 06:02:29"
"312561","137","2010-04-09 06:51:18"
"312630","121","2010-04-09 08:51:10"
"312686","191","2010-04-09 10:28:41"
"312873","2629","2010-04-09 14:19:40"
"313137","22770","2010-04-09 19:51:38"
"313205","10753","2010-04-09 21:45:08"
"313416","5484","2010-04-10 10:20:57"
"313447","1694","2010-04-10 12:01:06"
"314104","1498","2010-04-11 22:10:06"
"315015","1478","2010-04-13 00:00:15"
"315228","32642","2010-04-13 07:45:32"
"315650","10029","2008-09-15 14:17:57"
"315677","13132","2010-04-13 15:58:48"
"317461","3161","2010-04-15 12:09:22"
"318174","42673","2010-04-16 03:39:45"
"318938","2574","2010-04-16 22:35:57"
"319302","3872","2010-04-17 16:12:46"
"319479","7101","2010-04-18 01:01:22"
"320594","5441","2010-04-19 17:27:52"
"320700","42973","2010-04-19 19:30:14"
"320726","100331","2010-04-19 20:01:44"
"320962","126","2010-04-20 04:22:23"
"321356","5976","2010-04-20 14:00:16"
"321721","7008","2010-04-20 21:18:09"
"322377","2614","2010-04-21 14:18:05"
"323041","3164","2010-04-22 08:28:17"
"323807","3666","2010-04-23 00:25:03"
"324307","2917","2010-04-23 15:04:42"
"324924","804","2010-04-24 13:35:00"
"325129","5821","2010-04-24 21:10:35"
"325366","2414","2010-04-25 11:54:52"
"325900","6193","2010-04-26 10:56:00"
"326154","5483","2010-04-26 16:05:42"
"326206","2797","2009-02-04 10:24:29"
"327100","476","2010-04-27 17:30:23"
"327301","29598","2010-04-27 21:34:16"
"327429","1413","2010-02-09 17:48:03"
"327491","4298","2010-04-28 05:11:49"
"327786","2298","2010-04-28 11:12:10"
"328085","1055","2010-04-28 16:13:43"
"328178","774","2010-04-28 18:26:14"
"328720","154","2010-04-29 09:40:46"
"328977","1985","2010-04-29 14:19:13"
"328982","2334","2010-04-29 14:21:33"
"329712","1131","2010-04-30 11:31:21"
"330315","389862","2010-05-01 10:58:14"
"330401","9480","2010-05-01 14:38:55"
"330700","2051","2010-05-02 06:46:22"
"330807","792","2010-05-02 12:47:13"
"331503","3275","2010-01-04 03:10:39"
"331564","117","2010-05-03 15:51:47"
"331625","223","2010-05-03 17:05:14"
"332395","1850","2010-05-04 13:30:21"
"332893","7140","2010-05-04 22:53:33"
"333125","6239","2010-05-05 06:22:06"
"333472","1788","2010-05-05 13:30:49"
"334862","4535","2010-05-06 10:54:50"
"335565","5116","2010-05-07 15:16:11"
"335638","23206","2010-05-07 16:35:13"
"335974","2687","2010-05-08 03:31:01"
"336152","1053","2010-05-08 11:53:22"
"336600","3100","2010-05-09 11:19:43"
"338004","6267","2010-05-11 07:32:29"
"338403","3450","2010-05-11 15:00:00"
"338614","11150","2010-05-11 18:40:44"
"338713","782","2010-05-11 20:43:00"
"338801","1971","2010-05-11 22:45:38"
"339205","3307","2010-05-12 10:52:07"
"339937","2924","2010-05-13 04:25:59"
"340090","836","2010-05-13 08:55:37"
"340266","10827","2010-05-13 12:46:46"
"341170","1611","2010-05-14 11:10:54"
"341369","4020","2010-05-14 15:18:42"
"341688","188","2010-05-14 23:50:13"
"342073","7886","2010-05-15 19:27:32"
"342740","18388","2010-05-17 04:15:11"
"343108","4060","2010-05-17 13:58:47"
"344155","9318","2010-05-18 15:02:00"
"344450","2330","2010-05-18 20:12:41"
"344638","9668","2010-05-19 01:44:14"
"344643","10668","2010-05-19 01:54:08"
"346561","33899","2010-05-20 21:24:42"
"346629","2085","2010-05-20 23:08:34"
"347063","23266","2010-05-21 12:22:07"
"347293","2120","2010-05-21 17:07:47"
"347304","1290","2010-05-21 17:25:31"
"347775","1847","2010-05-22 11:50:14"
"347777","7882","2010-05-22 11:58:03"
"347857","15915","2010-05-22 15:14:28"
"348202","2583","2010-05-23 09:22:11"
"348285","3516","2010-05-23 13:56:19"
"348485","3794","2010-05-23 20:51:35"
"348785","127856","2010-05-24 09:03:30"
"349909","25337","2010-03-10 11:41:53"
"350239","1237","2010-05-25 19:07:58"
"350334","205","2010-05-25 20:59:12"
"350980","1231","2010-05-26 14:00:13"
"351295","2047","2010-05-26 19:13:09"
"351760","2144","2010-05-27 08:58:17"
"352131","18800","2010-05-27 15:46:57"
"352187","672","2010-05-27 16:50:48"
"352315","972","2010-05-27 19:41:06"
"352403","5027","2010-05-27 21:44:37"
"352931","763","2010-05-28 13:21:20"
"353254","9","2010-05-28 20:48:32"
"353633","162","2010-05-29 14:58:31"
"354495","4583","2010-05-31 10:26:19"
"355461","3322","2010-06-01 13:42:30"
"356224","10159","2010-06-02 08:16:07"
"356372","11327","2010-06-02 11:30:56"
"356408","2255","2010-06-02 12:16:57"
"356797","291","2010-06-02 19:07:39"
"357360","8688","2010-06-03 10:39:49"
"359340","1054","2010-06-05 18:17:21"
"359664","364","2010-06-06 12:11:40"
"360211","49271","2010-06-07 08:50:27"
"360297","1096","2010-06-07 10:31:57"
"360568","969","2010-06-07 15:40:39"
"360774","700","2010-06-07 19:52:23"
"361220","810","2010-06-08 09:55:56"
"361855","9358","2010-06-08 22:16:38"
"361929","1123","2010-06-09 00:35:11"
"362098","65","2010-06-09 06:08:54"
"362681","5077","2010-06-09 16:44:45"
"363558","1446","2010-06-10 14:39:39"
"363573","35791","2010-06-10 14:48:14"
"363753","125","2010-06-10 17:24:59"
"364327","7726","2010-06-11 07:56:04"
"364723","645","2010-06-11 16:26:46"
"364812","6858","2010-06-11 18:04:24"
"365719","7759","2010-06-13 14:28:06"
"366493","4997","2010-06-14 16:06:23"
"366749","3299","2010-06-14 22:36:08"
"367077","883","2010-06-15 09:22:25"
"367141","17588","2010-06-15 10:36:24"
"368070","18583","2010-01-01 09:58:20"
"368392","509","2010-06-16 15:18:54"
"368472","10322","2010-06-16 16:40:16"
"368821","19047","2010-06-17 00:50:27"
"369480","2514","2010-06-17 15:21:02"
"369957","1361","2010-06-18 03:32:34"
"370363","189","2010-06-18 14:06:40"
"370481","7107","2009-08-24 22:02:05"
"370580","711","2010-06-18 18:24:40"
"371160","1684","2010-06-19 18:21:44"
"371191","3437","2010-06-19 19:11:35"
"371977","105","2010-06-21 08:40:02"
"372785","5712","2010-06-22 04:34:04"
"373327","4194","2010-06-22 15:02:37"
"373596","2389","2010-06-22 20:21:57"
"373999","347","2010-06-23 08:00:23"
"374179","252","2010-06-23 11:41:49"
"374293","8272","2010-06-23 13:57:23"
"374537","3474","2010-06-23 18:29:45"
"375025","2838","2010-04-12 08:24:05"
"375209","9954","2010-06-24 11:48:59"
"375722","14579","2010-06-24 21:25:40"
"375869","2196","2010-06-25 03:10:00"
"376995","1887","2010-04-04 09:55:39"
"377651","976","2010-06-28 00:38:15"
"377909","795","2010-06-28 09:40:26"
"378048","361","2010-06-28 13:07:35"
"378779","3102","2010-06-29 08:05:17"
"378897","2166","2010-01-17 11:16:19"
"379235","67822","2010-06-29 16:45:28"
"379425","1816","2010-01-16 17:34:02"
"379467","1187","2010-06-29 21:16:15"
"379693","119055","2010-06-30 05:27:59"
"379865","12645","2010-06-30 09:28:04"
"380579","15460","2010-06-30 22:34:37"
"380691","6345","2010-07-01 03:16:39"
"380757","37175","2010-07-01 05:49:14"
"380774","14601","2010-07-01 06:11:30"
"380837","1309","2010-07-01 07:35:14"
"380987","1365","2010-07-01 10:38:26"
"381091","2019","2010-07-01 12:40:15"
"381161","3405","2010-07-01 13:42:49"
"381737","1198","2010-07-02 05:07:52"
"381897","4758","2010-07-02 09:16:43"
"382361","71","2010-07-02 19:56:28"
"382560","3998","2010-07-03 06:42:15"
"383087","17809","2010-07-04 13:22:15"
"383277","3121","2010-07-04 22:42:20"
"383369","466","2010-07-05 03:48:35"
"383493","740","2010-07-05 08:42:39"
"383628","712","2010-07-05 11:48:00"
"383861","138888","2010-07-05 16:45:43"
"383912","7181","2010-07-05 18:20:23"
"383920","2223","2010-07-05 18:37:10"
"384417","13960","2010-07-06 10:24:17"
"385571","1355","2010-07-07 13:30:30"
"385611","507","2010-07-07 14:01:35"
"385982","6607","2010-07-07 20:50:51"
"386222","3925","2010-07-08 03:55:44"
"386579","6293","2010-07-08 11:32:56"
"386867","216","2010-07-08 16:04:55"
"387927","33220","2010-07-09 16:10:16"
"388299","13365","2010-07-10 05:27:42"
"388350","14547","2010-07-10 07:54:46"
"388500","672","2010-07-10 16:15:04"
"388889","4076","2010-07-11 14:02:35"
"388980","21299","2010-07-11 18:03:23"
"389736","564","2010-07-12 18:10:59"
"390232","1267","2010-07-13 08:15:49"
"390462","1324","2010-07-13 13:05:25"
"391150","15194","2010-07-14 03:34:56"
"391635","3556","2010-07-14 13:46:34"
"392143","2532","2010-07-14 23:10:21"
"392684","19688","2010-07-15 12:32:41"
"393487","9103","2010-07-16 05:21:27"
"394013","4920","2010-07-16 15:09:53"
"394221","2782","2010-07-16 18:49:58"
"394431","7912","2010-07-17 02:22:27"
"395146","6115","2010-07-18 12:47:12"
"395202","33693","2010-07-18 14:56:32"
"395821","8293","2010-07-19 12:44:55"
